Month,Count,Direction,Visa
2013-08-01,8931.0,Arrivals,TOTAL
2013-09-01,9163.0,Arrivals,TOTAL
2013-10-01,9699.0,Arrivals,TOTAL
2013-11-01,10050.0,Arrivals,TOTAL
2013-12-01,12000.0,Arrivals,TOTAL
2014-01-01,11138.0,Arrivals,TOTAL
2014-02-01,12196.0,Arrivals,TOTAL
2014-03-01,9845.0,Arrivals,TOTAL
2014-04-01,8439.0,Arrivals,TOTAL
2014-05-01,8282.0,Arrivals,TOTAL
2014-06-01,8947.0,Arrivals,TOTAL
2014-07-01,11575.0,Arrivals,TOTAL
2014-08-01,11218.0,Arrivals,TOTAL
2014-09-01,11392.0,Arrivals,TOTAL
2014-10-01,11218.0,Arrivals,TOTAL
2014-11-01,11352.0,Arrivals,TOTAL
2014-12-01,12578.0,Arrivals,TOTAL
2015-01-01,13356.0,Arrivals,TOTAL
2015-02-01,12639.0,Arrivals,TOTAL
2015-03-01,11044.0,Arrivals,TOTAL
2015-04-01,9064.0,Arrivals,TOTAL
2015-05-01,9005.0,Arrivals,TOTAL
2015-06-01,9476.0,Arrivals,TOTAL
2015-07-01,12842.0,Arrivals,TOTAL
2015-08-01,11893.0,Arrivals,TOTAL
2015-09-01,12319.0,Arrivals,TOTAL
2015-10-01,12623.0,Arrivals,TOTAL
2015-11-01,12328.0,Arrivals,TOTAL
2015-12-01,13536.0,Arrivals,TOTAL
2016-01-01,13964.0,Arrivals,TOTAL
2016-02-01,14488.0,Arrivals,TOTAL
2016-03-01,11239.0,Arrivals,TOTAL
2016-04-01,9546.0,Arrivals,TOTAL
2016-05-01,9548.0,Arrivals,TOTAL
2016-06-01,9856.0,Arrivals,TOTAL
2016-07-01,13018.0,Arrivals,TOTAL
2016-08-01,11113.0,Arrivals,TOTAL
2016-09-01,12278.0,Arrivals,TOTAL
2016-10-01,12234.0,Arrivals,TOTAL
2016-11-01,12291.0,Arrivals,TOTAL
2016-12-01,13549.0,Arrivals,TOTAL
2017-01-01,14173.0,Arrivals,TOTAL
2017-02-01,14098.0,Arrivals,TOTAL
2017-03-01,10884.0,Arrivals,TOTAL
2017-04-01,9123.0,Arrivals,TOTAL
2017-05-01,9328.0,Arrivals,TOTAL
2017-06-01,10168.0,Arrivals,TOTAL
2017-07-01,12927.0,Arrivals,TOTAL
2017-08-01,11232.0,Arrivals,TOTAL
2017-09-01,11562.0,Arrivals,TOTAL
2017-10-01,11789.0,Arrivals,TOTAL
2017-11-01,11775.0,Arrivals,TOTAL
2017-12-01,13043.0,Arrivals,TOTAL
2018-01-01,14102.0,Arrivals,TOTAL
2018-02-01,12924.0,Arrivals,TOTAL
2018-03-01,11030.0,Arrivals,TOTAL
2018-04-01,8749.0,Arrivals,TOTAL
2018-05-01,9351.0,Arrivals,TOTAL
2018-06-01,9571.0,Arrivals,TOTAL
2018-07-01,12904.0,Arrivals,TOTAL
2018-08-01,11765.0,Arrivals,TOTAL
2018-09-01,12001.0,Arrivals,TOTAL
2018-10-01,11794.0,Arrivals,TOTAL
2018-11-01,11725.0,Arrivals,TOTAL
2018-12-01,13098.0,Arrivals,TOTAL
2019-01-01,14008.0,Arrivals,TOTAL
2019-02-01,13210.0,Arrivals,TOTAL
2019-03-01,10859.0,Arrivals,TOTAL
2019-04-01,8702.0,Arrivals,TOTAL
2019-05-01,10266.0,Arrivals,TOTAL
2019-06-01,11185.0,Arrivals,TOTAL
2019-07-01,14307.0,Arrivals,TOTAL
2019-08-01,13953.0,Arrivals,TOTAL
2019-09-01,14789.0,Arrivals,TOTAL
2019-10-01,16829.0,Arrivals,TOTAL
2019-11-01,18223.0,Arrivals,TOTAL
2019-12-01,19411.0,Arrivals,TOTAL
2020-01-01,19903.0,Arrivals,TOTAL
2020-02-01,21073.0,Arrivals,TOTAL
2020-03-01,16243.0,Arrivals,TOTAL
2020-04-01,1135.0,Arrivals,TOTAL
2020-05-01,1381.0,Arrivals,TOTAL
2020-06-01,2450.0,Arrivals,TOTAL
2020-07-01,3783.0,Arrivals,TOTAL
2020-08-01,5025.0,Arrivals,TOTAL
2020-09-01,5437.0,Arrivals,TOTAL
2020-10-01,5063.0,Arrivals,TOTAL
2020-11-01,4848.0,Arrivals,TOTAL
2020-12-01,5103.0,Arrivals,TOTAL
2021-01-01,5031.0,Arrivals,TOTAL
2021-02-01,5025.0,Arrivals,TOTAL
2021-03-01,4908.0,Arrivals,TOTAL
2021-04-01,5613.0,Arrivals,TOTAL
2021-05-01,5259.0,Arrivals,TOTAL
2021-06-01,4833.0,Arrivals,TOTAL
2021-07-01,5735.0,Arrivals,TOTAL
2021-08-01,3039.0,Arrivals,TOTAL
2021-09-01,2827.0,Arrivals,TOTAL
2021-10-01,3934.0,Arrivals,TOTAL
2021-11-01,4140.0,Arrivals,TOTAL
2021-12-01,5115.0,Arrivals,TOTAL
2022-01-01,3567.0,Arrivals,TOTAL
2022-02-01,2916.0,Arrivals,TOTAL
2022-03-01,7193.0,Arrivals,TOTAL
2022-04-01,7292.0,Arrivals,TOTAL
2022-05-01,7401.0,Arrivals,TOTAL
2022-06-01,8166.0,Arrivals,TOTAL
2022-07-01,11435.0,Arrivals,TOTAL
2022-08-01,10198.0,Arrivals,TOTAL
2022-09-01,12561.0,Arrivals,TOTAL
2022-10-01,12824.0,Arrivals,TOTAL
2022-11-01,17684.0,Arrivals,TOTAL
2022-12-01,18203.0,Arrivals,TOTAL
2023-01-01,18684.0,Arrivals,TOTAL
2023-02-01,22670.0,Arrivals,TOTAL
2023-03-01,24931.0,Arrivals,TOTAL
2023-04-01,18347.0,Arrivals,TOTAL
2023-05-01,19476.0,Arrivals,TOTAL
2023-06-01,20146.0,Arrivals,TOTAL
2023-07-01,18336.0,Arrivals,TOTAL
2023-08-01,21403.0,Arrivals,TOTAL
2023-09-01,18772.0,Arrivals,TOTAL
2023-10-01,16166.0,Arrivals,TOTAL
2023-11-01,15827.0,Arrivals,TOTAL
2023-12-01,15135.0,Arrivals,TOTAL
2024-01-01,14499.0,Arrivals,TOTAL
2024-02-01,15619.0,Arrivals,TOTAL
2024-03-01,13168.0,Arrivals,TOTAL
2024-04-01,10185.0,Arrivals,TOTAL
2024-05-01,10220.0,Arrivals,TOTAL
2024-06-01,11663.0,Arrivals,TOTAL
2024-07-01,12912.0,Arrivals,TOTAL
2024-08-01,10879.0,Arrivals,TOTAL
2024-09-01,10775.0,Arrivals,TOTAL
2024-10-01,10452.0,Arrivals,TOTAL
2024-11-01,10386.0,Arrivals,TOTAL
2024-12-01,11698.0,Arrivals,TOTAL
2025-01-01,11507.0,Arrivals,TOTAL
2025-02-01,13892.0,Arrivals,TOTAL
2025-03-01,10260.0,Arrivals,TOTAL
2025-04-01,8676.0,Arrivals,TOTAL
2025-05-01,9593.0,Arrivals,TOTAL
2025-06-01,10964.0,Arrivals,TOTAL
2025-07-01,12780.0,Arrivals,TOTAL
2025-08-01,10360.0,Arrivals,TOTAL
2025-09-01,11935.0,Arrivals,TOTAL
2025-10-01,11255.0,Arrivals,TOTAL
2025-11-01,10854.0,Arrivals,TOTAL
2025-12-01,12562.0,Arrivals,TOTAL
2026-01-01,14332.0,Arrivals,TOTAL
