"Estimated migration by direction, citizenship and NZ area, 12/16-month rule (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Monthly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2013M07",69,3201,378,210,12,84,84,192,564,24,51,36,9,771,258,87,0,30,39,0,3204,30,129,171,195,129,111,39,0,6,705,198,324,195,159,96,297,135,132,87,36,36,9,3,42,15,255,24,0,3,3,15,36,69,96,12,0,0,12,0,45,36,6,75,3,6,3,42,3,3,132,3,9,21,27,18,93,378,12,3,3,27,51,33,0,3,0,6,18,24,579,54,39,33,0,12,0,27,12,81,126,21,39,3,45,"..",765,6798,60,1518,225,132,12,51,39,96,354,33,36,24,9,330,174,30,0,36,21,0,1515,18,60,84,72,108,69,30,0,9,375,66,144,57,84,66,102,45,48,48,18,18,9,3,24,12,144,12,0,3,0,18,21,72,27,6,3,0,12,0,27,21,0,33,0,3,3,18,3,9,54,3,6,15,12,15,42,264,9,0,0,33,33,27,0,3,3,3,6,15,246,21,18,18,0,3,0,3,9,63,93,3,6,6,18,"..",537,3663,6,1686,150,78,0,33,45,93,210,-9,18,9,0,438,84,57,0,-9,18,0,1686,12,72,87,123,21,42,9,0,-6,330,132,180,138,72,30,195,90,87,39,21,15,0,0,18,0,114,12,0,0,3,-3,15,-6,66,6,-3,0,0,0,18,12,6,42,3,0,-3,27,0,-6,75,0,3,9,15,3,54,117,6,3,0,-9,18,9,0,0,-3,3,12,12,330,30,21,18,0,9,0,24,3,18,30,18,33,-3,30,"..",228,3132
"2013M08",63,2814,285,213,15,81,87,162,573,12,30,24,12,789,174,93,0,21,33,6,2814,30,117,138,138,102,117,36,0,9,585,156,234,126,177,96,276,171,123,108,36,30,12,3,33,18,162,39,0,6,0,15,33,90,75,12,0,3,15,0,39,42,0,72,6,6,6,27,3,3,102,3,15,33,33,15,84,381,18,3,6,12,30,24,6,3,3,3,12,57,597,36,51,12,3,9,0,18,6,69,72,12,24,9,60,"..",630,6057,48,1158,150,117,6,51,30,63,258,21,18,30,9,225,147,15,0,15,27,3,1158,18,51,57,81,51,48,27,0,3,282,60,102,42,69,48,78,27,45,30,12,21,3,0,18,3,87,24,0,0,3,6,18,63,15,12,3,3,6,0,24,24,0,27,0,3,3,12,0,3,42,0,3,9,18,6,27,195,3,0,0,21,18,30,3,0,3,3,3,18,168,15,6,9,0,3,0,6,3,57,78,3,6,0,12,"..",354,2700,18,1656,138,93,12,30,57,99,315,-9,12,-9,3,564,30,78,0,3,6,6,1656,9,63,81,57,54,69,9,0,6,303,96,129,84,111,51,201,144,81,75,24,9,9,3,12,12,75,15,3,3,0,9,15,24,60,0,-3,0,9,0,15,18,0,48,6,3,6,15,3,3,60,6,12,24,15,6,60,186,18,3,6,-9,12,-9,3,0,3,0,9,39,429,21,42,3,3,9,0,12,3,9,-3,12,18,6,51,"..",276,3360
"2013M09",69,2862,339,204,24,87,90,123,486,21,48,45,12,738,225,51,0,39,21,9,2862,30,111,120,168,147,120,30,0,18,756,105,261,120,168,105,246,93,129,66,30,45,12,12,39,12,168,42,6,12,3,27,33,105,39,21,3,0,24,3,48,30,9,81,3,9,9,18,6,6,69,6,6,21,36,21,66,333,9,0,3,21,48,42,6,3,0,6,15,27,579,42,36,24,6,6,0,6,12,120,81,9,21,3,27,"..",615,6042,33,1149,135,93,9,45,12,51,261,18,6,36,6,207,150,12,0,15,18,0,1149,15,48,48,75,57,48,15,0,9,252,48,90,60,66,57,87,45,42,33,36,18,6,0,18,9,69,15,0,6,0,6,21,54,12,3,3,3,9,0,21,21,3,9,3,0,0,9,3,0,33,0,3,12,18,6,30,186,0,3,3,18,9,36,0,6,0,3,0,12,159,15,9,9,0,3,0,6,0,72,69,0,6,0,9,"..",411,2631,36,1713,207,108,18,39,81,72,228,3,39,9,3,534,75,39,0,24,3,9,1713,15,66,72,96,90,72,15,0,6,504,54,171,57,99,48,159,48,93,36,-6,30,9,12,21,3,99,27,6,9,3,21,12,48,27,18,3,-3,15,0,24,9,9,72,3,3,9,12,3,6,36,3,3,9,18,15,36,147,6,-3,0,0,42,9,3,-3,3,6,15,15,420,27,27,15,6,3,0,0,9,48,12,9,15,3,21,"..",207,3411
"2013M10",108,2964,288,228,21,111,81,156,507,36,48,30,18,906,279,60,0,51,57,3,2964,45,114,123,165,99,153,36,3,21,660,141,279,123,123,129,276,162,126,102,30,48,18,9,27,6,159,30,3,0,9,24,42,123,57,6,3,0,21,3,57,45,6,72,0,9,3,24,21,9,66,12,18,33,18,27,81,339,9,3,3,36,48,30,12,6,6,6,15,39,708,39,51,33,3,6,0,12,21,141,96,12,9,3,45,"..",708,6546,27,1041,150,99,6,51,18,48,219,18,33,18,12,216,135,12,0,12,18,0,1041,6,54,48,57,51,39,18,0,3,234,51,99,51,63,57,72,33,42,36,15,18,6,3,24,6,81,18,0,3,0,9,15,48,24,9,3,6,6,0,27,15,3,18,0,0,0,6,3,3,27,0,9,9,9,12,30,153,3,0,0,18,30,18,3,6,0,3,3,21,159,9,9,6,3,3,0,3,6,81,45,0,6,3,6,"..",444,2550,81,1923,138,129,15,63,63,105,288,15,15,12,6,690,144,48,0,39,39,3,1920,42,63,75,108,48,114,18,3,18,426,93,180,72,63,75,204,129,84,66,18,30,12,6,3,0,78,12,3,-3,6,15,27,72,33,0,0,-3,12,3,30,30,0,54,0,9,3,18,18,9,39,9,12,24,9,15,51,183,6,3,3,18,15,12,12,0,6,0,9,15,549,30,45,27,3,6,0,12,15,57,51,12,6,0,39,"..",267,3996
"2013M11",105,3129,309,288,18,117,69,120,507,36,54,45,24,771,273,48,0,42,48,12,3129,39,120,120,186,135,135,42,0,24,720,150,261,165,138,108,309,99,192,114,33,36,15,3,36,21,165,30,0,9,6,18,63,132,93,6,0,3,21,3,60,51,3,60,3,9,3,15,15,6,66,3,12,33,27,27,66,333,12,3,6,36,54,45,9,9,12,6,9,27,621,36,33,27,6,6,0,15,24,126,102,12,18,6,24,"..",903,6816,33,1473,216,108,15,48,30,96,333,15,18,12,6,309,249,30,0,15,15,3,1473,18,63,93,111,54,69,12,3,0,342,72,132,60,51,45,171,45,57,33,24,15,15,0,27,3,135,21,0,3,6,12,24,63,15,3,3,6,12,0,36,9,3,24,0,3,6,15,3,6,63,0,6,18,9,3,51,240,6,0,0,15,21,12,0,3,0,3,0,18,231,18,15,15,6,0,0,3,6,96,141,3,12,0,15,"..",579,3573,72,1653,93,180,6,66,42,21,177,18,33,33,18,462,21,18,0,27,33,12,1656,21,57,24,78,81,63,33,0,24,378,78,129,108,87,63,138,54,135,81,9,21,0,3,12,18,24,9,3,6,3,6,39,69,78,3,-3,0,6,0,21,42,0,30,3,6,-3,3,12,0,0,3,6,12,18,21,12,96,6,3,3,18,33,30,6,6,9,3,6,9,387,18,18,9,0,6,0,9,15,30,-39,9,9,6,6,"..",324,3243
"2013M12",93,2928,330,264,18,111,102,105,423,18,39,33,24,627,249,57,0,36,42,15,2928,48,135,120,144,141,147,60,0,12,501,156,180,117,138,132,285,159,174,156,51,69,18,9,42,18,153,39,3,9,12,30,54,141,54,15,0,3,18,9,66,33,0,84,6,9,6,18,9,3,48,3,21,30,30,12,84,252,9,0,6,18,39,36,0,12,6,6,9,42,483,33,21,18,9,9,0,6,24,102,99,18,24,0,33,"..",879,6297,54,1857,219,159,9,75,39,138,429,24,36,27,18,444,273,24,0,15,33,9,1857,21,84,135,120,102,84,36,0,6,399,93,183,57,135,72,147,39,66,33,21,21,9,6,15,3,141,21,6,0,0,15,24,87,33,9,0,6,9,3,48,21,0,30,3,6,3,18,3,12,96,6,3,18,12,9,51,327,0,3,6,24,36,27,3,9,6,3,6,18,354,27,15,21,0,0,0,6,6,75,186,3,3,3,18,"..",684,4512,36,1071,111,105,9,33,63,-36,-6,-6,3,9,9,183,-27,33,0,21,12,6,1071,24,51,-15,24,42,63,24,0,9,102,60,-6,57,6,60,141,123,108,126,30,48,6,0,27,15,12,15,-3,6,12,15,33,54,21,6,0,-3,9,6,18,12,0,54,6,6,0,0,6,-6,-48,-3,18,12,18,3,33,-78,6,0,0,-6,6,9,0,3,3,3,6,21,129,9,6,0,6,6,0,-3,18,27,-87,15,21,-3,15,"..",195,1785
"2014M01",93,3786,429,276,18,123,96,150,600,27,75,42,24,885,381,63,0,39,42,12,3786,57,192,222,213,186,150,42,0,18,804,174,327,177,216,108,390,174,144,114,51,33,15,3,36,18,258,54,6,6,3,36,54,144,57,15,3,3,21,3,54,60,3,87,0,9,12,24,6,3,99,6,3,30,30,21,66,435,18,0,0,27,75,45,3,9,6,12,12,42,723,42,30,33,6,3,0,12,15,156,192,3,12,6,45,"..",957,8025,30,1104,147,114,6,48,15,63,240,33,27,21,12,258,117,21,0,15,15,0,1104,9,54,60,66,57,33,15,0,6,210,69,105,54,51,45,129,45,42,36,3,15,12,3,6,6,81,18,6,3,0,12,30,51,21,9,3,3,3,0,27,15,3,9,3,3,3,6,3,6,33,3,6,18,9,9,36,165,3,0,3,36,24,24,0,3,6,0,3,9,192,21,12,9,3,0,0,6,6,54,51,3,9,0,12,"..",468,2724,60,2682,282,162,15,75,81,90,360,-9,48,21,12,627,261,39,0,24,27,12,2682,45,135,159,147,129,120,30,0,12,594,105,222,123,165,63,261,129,102,75,48,18,3,0,30,12,177,36,3,3,0,21,24,90,36,3,0,0,18,3,27,42,3,75,0,6,9,18,3,0,63,0,-3,15,24,12,27,273,12,0,-3,-6,48,21,0,6,-3,9,6,30,528,18,18,21,3,3,0,9,9,102,138,0,3,3,33,"..",489,5301
"2014M02",99,4392,495,327,21,156,126,216,732,39,42,48,18,1059,408,66,0,39,54,6,4392,39,144,207,252,147,219,63,0,27,1026,234,408,198,207,162,354,129,279,183,72,45,21,3,27,21,339,33,3,12,0,24,57,126,129,15,0,6,21,3,75,66,15,117,0,9,6,27,15,6,147,6,12,33,39,24,105,507,15,3,6,39,42,45,9,6,6,6,9,27,882,48,54,21,3,6,0,21,12,132,237,12,18,3,42,"..",1116,9357,36,930,123,111,15,51,24,57,258,24,18,24,12,201,159,15,0,18,15,3,930,24,30,30,69,30,42,12,0,12,204,36,120,45,54,39,66,27,30,24,9,12,12,3,9,3,78,0,0,3,0,12,18,63,18,6,0,3,15,0,36,15,0,18,0,6,6,0,0,3,39,0,3,18,12,12,36,174,6,3,3,27,18,24,0,6,0,3,6,9,147,18,9,9,6,0,0,0,15,90,51,0,9,0,3,"..",399,2454,63,3462,372,216,6,105,102,162,471,12,24,21,9,858,252,51,0,21,39,3,3462,15,111,177,180,114,177,51,0,12,825,198,288,153,150,123,288,99,246,162,60,33,12,3,21,15,261,33,3,12,0,12,36,63,108,9,0,0,6,3,42,51,15,96,0,6,0,24,15,6,105,3,6,15,30,12,69,333,12,0,3,15,24,21,9,0,6,0,3,18,735,30,45,15,-3,6,0,15,0,39,183,12,9,0,39,"..",717,6906
"2014M03",81,3771,312,297,12,108,66,144,519,33,60,45,9,912,237,72,0,36,36,9,3771,36,138,162,180,117,183,27,0,9,942,228,282,180,177,123,309,207,249,138,66,27,15,6,21,9,183,24,3,12,6,30,81,126,81,6,0,6,12,0,66,36,6,54,3,9,6,27,3,9,75,9,12,21,18,33,93,336,12,0,9,33,60,42,0,3,6,3,9,30,759,36,30,30,6,3,0,24,15,114,87,6,18,9,42,"..",771,7443,45,1095,135,108,18,36,30,69,267,12,33,21,9,297,147,24,0,24,15,6,1095,12,42,54,75,51,45,12,0,12,276,42,111,39,69,60,87,27,36,30,6,9,9,3,18,3,78,9,3,3,0,12,18,60,21,6,0,3,21,0,15,21,0,24,0,6,3,9,3,0,51,0,3,12,9,6,39,195,3,0,3,12,33,21,3,3,3,0,9,9,210,27,15,12,12,3,0,9,6,87,42,0,9,6,9,"..",468,2811,36,2673,177,192,-9,72,39,72,252,21,24,21,0,615,87,48,0,12,21,3,2673,21,96,108,105,66,135,15,0,0,669,186,171,141,108,63,219,177,213,105,57,18,6,3,3,9,102,18,0,9,6,18,60,66,60,0,0,6,-9,0,51,15,6,33,0,6,0,18,0,9,27,9,12,6,9,27,51,141,9,0,6,21,27,21,0,-3,0,0,3,18,549,12,15,18,-6,3,0,15,9,27,42,3,12,6,33,"..",306,4629
"2014M04",72,3015,279,267,6,90,48,147,369,15,21,60,12,756,225,51,0,33,33,9,3015,36,114,114,156,126,135,45,0,3,633,132,246,132,147,144,258,168,213,138,45,30,15,6,15,15,168,18,6,21,3,15,48,135,72,9,0,6,6,3,36,48,3,36,0,9,3,12,3,3,105,6,12,18,18,12,69,237,6,6,0,15,21,60,0,3,0,3,9,24,597,48,39,33,0,6,3,6,6,126,84,3,12,9,27,"..",675,6108,42,1086,123,102,15,63,30,57,264,15,24,21,6,234,159,21,0,21,15,3,1083,24,42,48,90,60,51,18,0,9,252,45,111,45,75,33,72,30,30,24,12,12,6,3,9,6,75,12,3,0,0,6,27,45,15,9,3,3,15,0,30,33,0,24,0,6,3,6,0,3,36,3,6,12,24,9,27,186,6,3,6,15,24,21,3,0,3,0,6,18,165,12,21,6,3,0,0,6,6,99,39,6,9,6,9,"..",426,2688,30,1932,156,168,-9,27,18,90,102,0,-3,42,6,522,66,27,3,9,15,3,1932,12,75,66,63,66,84,27,0,-3,378,87,138,90,72,108,189,141,183,114,33,18,9,3,6,9,90,3,3,18,3,9,18,90,54,0,0,3,-9,6,3,18,0,15,3,3,0,6,0,-3,69,3,9,6,-6,6,42,51,3,3,-3,-3,0,39,-3,3,0,3,3,6,429,36,18,27,-3,6,3,0,0,27,45,-3,6,3,21,"..",249,3423
"2014M05",78,2928,309,255,21,78,57,99,435,21,45,21,15,774,312,45,0,33,36,6,2928,30,99,93,174,90,135,24,0,6,606,138,276,147,120,117,276,144,216,147,57,33,18,9,30,27,162,24,6,12,6,12,60,111,72,9,0,3,21,6,45,27,0,48,6,6,9,6,9,6,39,0,30,33,30,15,45,303,6,0,3,21,42,24,0,3,3,9,9,27,639,21,33,30,6,6,0,15,9,174,99,18,21,0,24,"..",579,6075,51,1077,156,93,9,63,27,81,270,27,24,42,9,345,192,33,0,27,21,6,1077,24,36,36,54,54,39,15,0,18,279,51,105,39,75,42,87,30,33,33,12,12,18,6,21,6,81,9,0,0,0,9,21,54,12,0,0,3,9,0,30,21,9,21,3,6,3,3,3,3,57,3,6,15,12,9,36,189,6,0,3,27,24,39,6,3,0,6,3,21,252,24,21,9,6,0,0,9,9,123,48,3,21,3,9,"..",558,3054,27,1848,156,165,12,15,27,21,162,-6,21,-21,6,429,120,15,0,6,15,3,1848,6,66,54,120,39,93,6,0,-12,327,87,168,108,45,78,189,114,183,114,45,21,0,3,6,21,84,15,6,12,6,3,39,60,57,9,0,3,12,3,12,6,-9,27,6,0,6,3,3,6,-18,-3,24,18,18,6,9,114,3,0,0,-6,21,-21,-3,3,3,0,6,9,387,-6,12,24,0,6,0,9,-3,51,51,12,0,-3,18,"..",24,3021
"2014M06",54,3279,351,240,6,93,69,129,396,18,33,39,15,861,327,69,0,24,27,6,3279,30,108,117,147,108,150,33,0,12,672,177,237,141,120,117,339,195,279,177,66,60,12,12,48,21,177,24,3,9,3,24,45,93,96,12,0,0,9,3,63,21,9,60,3,6,9,18,6,3,81,3,9,24,27,6,48,279,6,0,3,15,33,42,3,0,9,6,9,21,687,33,45,27,0,27,0,21,6,147,135,18,24,6,39,"..",582,6564,45,1224,153,120,15,51,33,60,273,36,42,33,12,351,168,33,0,21,15,3,1221,27,48,63,81,45,36,24,0,9,297,63,102,39,84,39,126,27,36,42,6,21,9,6,9,9,81,21,0,6,0,9,36,57,24,3,0,3,18,0,36,12,0,30,0,3,0,3,3,3,51,0,3,12,9,15,36,198,3,0,0,39,45,33,3,3,3,3,0,12,276,21,27,9,3,0,0,6,9,81,66,3,24,3,6,"..",435,3090,12,2058,195,120,-9,39,36,69,123,-18,-9,9,6,507,159,33,0,3,9,0,2055,3,57,54,63,63,114,9,0,0,375,114,132,102,33,78,213,162,243,135,60,36,3,9,36,12,96,3,3,3,3,18,9,36,69,9,3,-3,-9,3,24,6,6,33,0,3,6,15,3,3,33,3,6,9,18,-9,12,81,3,3,3,-21,-12,9,3,-3,6,0,9,9,411,12,21,18,0,24,0,15,-3,66,69,12,3,0,33,"..",147,3477
"2014M07",81,4257,582,366,27,132,81,192,636,27,75,33,12,873,270,99,0,21,51,6,4257,42,165,213,252,165,177,60,0,6,909,234,423,210,213,162,417,105,264,153,57,30,15,6,48,27,396,39,6,12,6,21,57,120,180,18,0,0,27,0,69,54,6,69,0,9,12,24,6,9,132,6,9,21,36,33,126,408,6,0,9,27,72,33,0,3,3,3,15,21,690,54,36,33,0,12,0,15,15,84,144,18,36,9,54,"..",900,8643,33,1314,162,111,6,57,30,102,309,27,33,30,9,306,180,18,0,12,18,6,1317,18,75,63,54,81,48,18,0,9,324,69,135,57,87,39,105,33,42,21,18,12,21,3,12,0,102,12,0,6,0,9,27,60,21,6,0,0,6,0,33,21,3,30,3,3,3,9,3,6,81,0,3,21,9,0,42,234,0,3,3,24,33,27,0,0,3,3,6,12,237,21,18,12,0,0,0,3,6,60,105,6,3,3,12,"..",504,3237,48,2940,417,255,21,75,51,87,324,0,39,3,3,567,93,81,0,9,33,3,2943,24,90,150,195,84,132,39,3,-3,585,165,288,153,126,123,309,69,225,129,42,18,-6,6,36,30,294,27,6,3,6,12,30,60,162,12,0,0,21,3,36,33,3,42,0,9,9,12,0,3,54,3,3,-3,27,33,84,171,9,0,3,0,39,6,0,3,0,0,9,12,456,33,18,21,3,12,0,12,12,24,36,12,33,6,42,"..",402,5403
"2014M08",108,4095,405,360,33,81,81,183,579,33,75,45,15,1026,243,108,0,30,72,6,4098,39,150,129,225,156,180,54,0,9,915,222,372,174,144,153,366,186,306,210,60,39,6,6,33,30,204,66,6,9,15,27,75,189,72,21,6,0,33,0,45,27,6,66,3,15,6,18,6,6,132,3,15,27,36,36,99,366,12,0,3,33,72,45,0,3,6,6,9,36,819,57,60,24,6,9,0,24,9,105,96,15,39,3,66,"..",714,8187,27,1065,135,105,6,42,30,69,264,24,24,27,9,255,129,18,0,12,15,0,1065,24,48,54,63,45,48,18,0,3,246,51,99,51,66,39,90,27,36,36,9,15,6,3,15,6,81,9,0,0,3,6,18,48,30,9,0,0,9,0,27,12,0,27,0,0,0,3,3,0,54,0,3,24,18,12,27,180,0,3,0,24,24,27,3,3,0,3,3,24,180,27,6,9,0,0,0,3,6,60,57,3,6,3,12,"..",414,2637,84,3030,270,258,24,39,51,114,315,9,48,18,6,768,114,90,0,18,60,6,3030,12,105,75,162,114,135,33,0,9,669,171,273,123,75,114,276,162,273,174,51,24,0,3,15,21,123,57,3,9,18,21,57,141,39,12,6,-3,24,0,18,12,6,39,3,12,3,12,6,3,75,3,12,3,18,24,69,186,9,0,0,6,48,18,-3,-3,6,3,3,12,639,30,54,15,6,9,0,21,3,45,39,12,33,3,54,"..",300,5547
"2014M09",105,4257,312,294,36,108,93,186,567,39,54,39,21,891,288,69,0,33,57,15,4254,33,156,177,249,126,129,45,0,21,1137,231,384,204,174,159,363,117,285,159,66,36,12,3,30,21,150,42,6,6,3,36,81,144,51,15,3,3,36,3,48,57,0,81,3,9,0,18,3,12,135,6,12,21,42,21,69,390,15,3,3,42,54,36,12,3,9,9,12,30,708,48,36,30,6,12,0,21,24,141,99,9,18,0,48,"..",657,8019,36,1095,120,105,9,39,24,57,213,18,24,21,15,282,153,24,0,15,18,6,1092,30,42,54,72,45,36,15,3,9,267,48,96,60,84,33,96,21,36,27,12,12,6,0,12,3,78,12,0,0,3,3,27,51,15,6,3,3,9,3,21,18,0,24,0,3,6,6,0,6,30,3,0,9,15,9,21,153,3,0,0,21,24,24,0,3,6,3,9,15,219,15,15,6,0,0,0,12,6,81,51,6,9,0,15,"..",393,2628,69,3159,192,192,27,69,66,126,357,21,30,15,6,612,135,45,0,18,39,12,3162,6,117,123,180,78,90,30,0,12,873,183,291,144,87,123,264,96,252,132,51,27,6,6,15,18,72,27,6,6,-3,30,48,93,36,9,0,0,27,3,30,39,-3,60,0,9,-6,12,3,3,102,0,12,9,27,9,48,240,12,3,3,24,33,15,9,-3,3,6,3,12,486,30,21,24,6,12,0,12,18,57,48,3,12,0,36,"..",264,5391
"2014M10",117,3744,408,330,12,141,66,162,594,51,72,54,30,915,324,90,0,48,54,15,3747,39,135,162,201,129,168,33,0,21,876,189,321,159,159,144,309,165,252,162,75,54,21,9,36,21,231,33,6,9,0,36,81,135,84,15,3,12,12,0,75,60,6,57,3,9,6,15,18,9,90,9,18,27,39,21,93,390,9,6,6,48,72,54,0,12,9,12,9,36,756,39,36,27,6,6,0,24,15,147,126,9,21,6,63,"..",723,7833,33,981,111,66,9,33,30,33,237,21,18,15,3,315,183,9,0,12,15,3,981,21,48,42,63,39,48,12,0,3,210,48,105,45,48,51,72,36,36,36,9,15,9,0,15,3,66,12,0,0,0,6,9,42,9,3,0,3,9,0,15,15,3,27,0,3,6,3,3,0,21,0,3,9,6,6,36,174,0,0,0,21,18,15,0,0,3,0,6,12,237,27,15,12,3,3,0,9,3,117,54,6,3,0,6,"..",357,2451,87,2763,297,264,6,105,39,126,357,30,57,39,24,600,138,78,0,33,42,12,2763,15,87,123,138,93,117,21,0,18,666,141,219,114,108,93,234,129,216,129,63,39,18,12,24,18,165,24,3,9,0,30,72,96,72,12,0,9,6,-3,60,45,3,33,0,3,3,12,15,6,66,6,18,18,33,15,57,216,9,3,6,30,57,39,0,12,3,9,6,27,519,12,18,15,0,3,0,18,12,33,72,6,15,6,54,"..",366,5382
"2014M11",111,3786,360,402,30,117,42,132,576,60,111,42,24,1029,270,57,0,54,57,6,3789,42,147,120,201,135,177,27,0,21,909,204,336,174,171,168,321,120,228,180,57,51,27,6,30,12,189,45,9,15,3,18,66,162,153,21,0,3,30,3,81,27,9,30,0,9,9,15,21,12,60,9,6,36,27,12,99,366,27,0,3,60,108,39,3,9,6,9,21,39,816,63,54,21,9,3,0,21,21,159,63,6,27,3,30,"..",720,7872,30,1485,141,99,9,42,48,84,294,9,18,27,9,333,246,33,0,18,9,3,1485,15,63,72,93,78,72,15,0,9,360,69,129,57,93,48,150,33,48,42,21,21,12,3,9,0,84,12,3,0,3,12,27,42,21,6,0,3,12,3,18,21,0,42,0,6,6,12,0,3,60,0,3,15,12,6,27,225,6,3,3,12,18,24,0,6,3,3,9,9,252,24,27,12,3,0,0,3,6,102,135,0,9,3,18,"..",597,3510,81,2304,222,306,18,78,-6,45,282,48,93,15,15,699,24,27,0,33,48,0,2304,30,84,51,111,57,102,12,0,12,549,135,204,120,78,120,174,84,183,135,36,30,12,3,21,9,105,33,9,12,0,12,39,120,132,15,3,3,18,0,63,6,9,-9,0,3,0,6,21,9,3,6,6,21,15,6,75,141,24,-3,0,51,90,15,3,3,3,6,12,30,564,39,30,12,6,3,0,18,18,60,-72,3,15,0,12,"..",120,4362
"2014M12",111,2784,348,330,27,120,78,135,516,48,69,30,24,744,288,63,0,39,60,12,2784,48,141,123,132,93,141,48,0,15,528,144,207,132,153,105,234,153,177,111,45,54,21,0,33,18,180,36,6,15,6,30,66,192,51,21,3,3,30,6,66,36,12,60,0,18,3,21,15,9,75,0,15,33,33,27,72,312,18,18,6,45,69,30,3,9,3,9,9,27,585,30,39,30,9,6,0,15,27,150,78,18,30,3,33,"..",828,6552,45,1740,195,150,18,60,48,132,429,21,27,30,6,531,288,39,0,12,24,6,1740,9,96,78,114,96,66,21,0,15,393,102,168,60,108,72,138,48,60,54,21,18,9,3,18,6,117,24,0,6,0,15,18,105,21,9,3,3,18,0,33,21,6,36,0,9,3,12,3,3,105,0,6,18,24,15,45,315,6,0,9,24,27,33,0,3,0,3,3,18,429,30,27,21,3,0,0,6,3,96,180,3,12,3,24,"..",672,4428,66,1044,153,180,9,60,33,6,87,24,42,0,18,210,0,24,0,24,36,9,1047,36,45,48,15,-3,78,27,0,0,135,42,36,69,48,33,96,108,117,57,21,36,12,-3,15,12,60,15,6,9,6,15,51,87,30,12,3,0,9,6,33,18,9,24,0,9,0,6,15,9,-30,0,9,18,9,9,30,-3,9,18,-3,24,42,0,3,6,6,6,6,9,156,0,12,9,6,6,0,9,24,54,-105,18,21,-3,9,"..",159,2124
"2015M01",120,4875,435,366,15,132,63,255,717,30,78,27,24,1050,429,102,0,39,75,6,4875,33,237,222,312,237,156,48,0,21,993,231,453,231,285,174,447,258,243,186,54,51,18,3,39,9,270,51,0,9,12,30,63,201,87,12,0,3,15,3,84,42,3,57,3,6,3,39,9,12,156,6,21,42,45,27,99,477,21,3,0,30,78,30,3,9,9,9,9,54,852,54,36,39,3,3,0,15,15,180,207,9,15,6,81,"..",969,9684,33,1092,123,105,3,39,33,57,249,12,30,39,12,285,144,21,0,12,9,9,1092,18,39,51,69,60,36,12,0,9,219,42,117,42,87,51,93,39,39,36,15,15,6,3,15,6,75,6,0,3,0,6,21,60,18,6,0,3,6,0,24,12,3,27,6,0,3,12,0,0,36,0,3,12,9,12,30,177,3,0,6,12,30,42,0,6,6,0,9,9,222,12,24,6,3,0,0,9,6,63,66,3,3,3,12,"..",699,2973,87,3783,309,261,9,96,33,198,465,18,45,-12,15,768,282,84,0,27,66,-3,3783,18,198,168,243,177,123,36,0,12,774,189,333,189,198,123,354,219,210,150,45,39,12,0,24,3,195,42,0,6,6,24,42,141,69,6,-3,3,9,3,60,27,0,30,-3,6,-3,24,12,12,120,6,18,27,36,15,69,300,18,3,-3,18,48,-12,3,3,6,6,0,48,630,42,12,33,0,0,0,9,9,114,144,9,12,3,69,"..",270,6708
