"Estimated migration by direction, citizenship and NZ area, 12/16-month rule (Monthly)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Monthly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2013M07",99,906,228,186,18,78,72,99,336,21,27,30,27,285,96,33,0,39,45,15,906,33,69,30,42,48,57,24,3,3,81,39,72,39,75,33,78,33,42,48,27,27,18,9,30,18,78,27,3,9,6,30,42,87,30,21,6,3,18,9,24,45,6,63,0,9,9,12,3,6,48,9,9,36,42,12,48,171,12,3,9,21,27,27,0,9,12,6,6,36,189,18,9,15,3,6,0,9,12,30,39,9,9,0,21,"..",246,2787,141,1830,357,309,39,129,84,171,543,30,45,33,27,327,150,54,0,78,51,12,1833,42,87,66,102,81,132,42,0,6,147,105,117,57,132,87,141,144,123,114,54,42,15,12,51,15,177,30,6,15,9,30,42,147,66,27,9,18,39,3,63,57,6,66,0,12,15,51,6,24,60,9,9,45,66,30,102,279,15,3,9,33,45,30,3,15,9,3,9,12,240,18,18,24,3,0,0,18,6,45,78,6,12,3,36,"..",330,4602,-42,-927,-126,-120,-21,-51,-9,-75,-210,-15,-15,-3,-3,-45,-51,-24,3,-36,-6,0,-927,-12,-18,-36,-63,-33,-78,-18,0,-6,-66,-63,-45,-18,-60,-54,-66,-111,-81,-66,-27,-15,3,-3,-21,3,-96,-3,-3,-6,0,0,0,-60,-36,-6,-6,-15,-21,6,-36,-15,-3,-6,0,-6,-6,-39,-3,-18,-9,3,0,-9,-24,-15,-51,-105,0,0,0,-15,-18,-3,0,-9,3,0,-3,24,-48,0,-9,-9,3,6,0,-9,6,-12,-42,3,-3,-3,-15,"..",-84,-1818
"2013M08",126,909,255,186,30,93,57,108,297,21,27,27,12,315,114,39,0,42,69,15,909,27,48,30,33,42,42,30,0,9,87,33,78,27,63,27,84,63,57,54,27,42,12,12,42,24,81,30,3,18,9,24,30,90,33,24,6,3,30,3,54,24,15,45,3,9,6,24,6,6,39,6,18,39,36,12,33,156,12,3,3,21,27,27,0,9,3,3,12,24,201,30,21,18,3,0,0,9,15,39,51,3,9,3,24,"..",258,2871,126,1692,309,228,30,135,84,162,519,24,36,21,18,330,147,42,3,60,57,9,1689,24,66,63,99,72,90,48,0,6,144,102,102,72,93,75,102,147,141,135,57,54,15,9,48,15,159,18,3,12,6,24,36,99,54,24,9,9,30,15,42,66,9,57,3,21,12,36,9,21,60,9,15,30,84,24,81,267,18,3,9,24,33,21,3,3,12,3,0,24,237,18,18,21,3,3,3,12,15,30,84,3,9,3,30,"..",330,4227,3,-780,-51,-45,0,-42,-27,-51,-222,-3,-6,3,-6,-18,-33,-6,0,-18,12,6,-783,6,-15,-33,-66,-30,-51,-18,0,3,-54,-69,-21,-45,-30,-48,-18,-81,-84,-81,-33,-9,0,3,-6,12,-81,12,0,9,0,-3,-6,-6,-21,0,0,-9,-3,-12,9,-42,3,-15,0,-12,-6,-12,0,-12,-21,-6,3,9,-48,-12,-45,-111,-6,0,-3,-3,-9,3,-3,3,-9,0,9,0,-36,15,0,-3,0,0,-3,-3,0,9,-33,3,3,0,-6,"..",-72,-1356
"2013M09",129,981,267,189,24,93,84,132,333,27,42,18,18,336,105,30,0,48,75,9,981,39,60,24,48,57,48,27,3,9,78,39,69,36,111,54,66,51,45,48,27,48,18,18,39,12,84,24,6,12,3,39,27,96,39,30,3,6,24,3,51,33,3,69,3,12,12,21,3,24,39,18,15,33,30,12,60,168,12,3,12,24,42,15,3,6,6,6,12,24,237,21,12,21,3,0,0,9,9,36,57,0,6,3,24,"..",318,3120,129,1470,306,204,30,84,66,132,408,12,27,30,12,276,147,48,0,57,57,18,1470,24,36,60,78,39,90,39,0,9,84,84,108,72,66,78,117,126,117,141,57,48,15,9,51,12,150,30,3,6,9,15,24,99,54,15,6,6,30,3,54,27,3,42,3,24,12,30,6,12,57,6,15,18,51,24,99,198,12,6,3,12,27,30,3,9,0,3,6,15,204,15,21,12,0,0,0,12,15,18,96,12,9,9,30,"..",300,3681,3,-486,-39,-12,-6,6,18,-3,-78,15,15,-15,6,63,-42,-18,0,-9,21,-9,-489,15,27,-36,-30,15,-42,-15,3,0,-9,-42,-39,-36,42,-27,-54,-72,-69,-93,-30,0,3,9,-12,0,-66,-6,3,6,-6,27,3,-3,-12,12,-6,0,-6,0,0,6,0,27,3,-12,-3,-9,0,12,-18,15,0,18,-21,-9,-39,-30,3,0,6,15,15,-12,0,-3,6,3,6,9,30,6,-9,9,3,3,0,-3,-6,18,-39,-9,0,-6,-9,"..",15,-558
"2013M10",120,1041,261,207,36,93,54,132,315,36,27,27,12,345,108,30,0,39,69,12,1041,45,93,36,54,51,57,39,0,24,84,36,90,27,81,45,57,48,51,45,39,36,18,18,36,15,93,27,3,12,6,33,33,105,42,24,3,3,36,6,30,42,15,45,3,6,9,21,9,12,48,9,24,24,24,21,63,156,24,3,3,36,27,24,6,0,6,6,3,33,228,24,18,30,0,3,0,12,21,21,48,6,6,6,18,"..",312,3153,102,1506,327,201,21,102,51,111,384,6,27,15,18,294,96,33,0,30,63,12,1506,30,45,39,78,36,123,42,0,6,84,81,87,84,78,108,108,120,144,126,51,39,18,12,39,15,159,39,0,12,6,18,21,84,63,24,3,6,24,6,60,36,3,42,0,9,6,21,3,6,54,6,15,15,66,15,78,195,6,3,9,9,27,15,3,9,9,3,6,15,219,12,24,12,3,3,0,6,6,27,54,0,9,3,24,"..",327,3627,15,-468,-66,6,12,-9,3,18,-69,27,3,9,-3,51,12,-3,0,6,6,0,-468,18,42,-3,-24,15,-66,-3,3,18,0,-42,3,-60,3,-63,-54,-72,-93,-81,-12,-3,0,3,-3,0,-69,-12,0,-3,0,15,12,18,-21,0,0,-3,12,0,-30,6,12,3,3,-3,3,3,3,6,-6,3,9,6,-42,3,-15,-36,18,0,-6,27,3,9,3,-9,0,3,-3,15,12,12,-6,18,0,0,0,3,15,-6,-6,3,0,0,-3,"..",-12,-474
"2013M11",132,1029,297,228,39,87,51,111,342,27,42,36,15,342,129,51,0,60,60,15,1032,45,75,33,78,48,66,36,0,18,75,42,99,24,72,39,78,60,45,30,27,39,18,6,45,27,93,39,3,18,15,33,39,123,42,24,3,0,42,3,42,36,6,39,3,9,3,27,9,12,36,9,15,27,33,15,36,198,15,3,9,27,42,36,0,6,9,3,6,42,219,30,18,18,3,3,0,18,18,27,63,9,15,3,36,"..",273,3234,111,1539,282,222,27,81,54,114,399,21,27,12,12,243,159,36,0,51,48,12,1539,39,54,66,78,42,114,36,0,6,99,60,129,63,72,99,135,123,114,117,51,42,9,15,39,9,144,30,3,6,6,21,27,90,63,24,6,9,24,3,36,33,9,39,0,12,9,18,6,6,63,3,15,27,42,33,66,213,12,0,0,21,30,12,0,3,3,3,3,15,186,9,6,15,3,3,0,15,9,33,102,0,3,12,18,"..",294,3639,18,-507,12,9,15,6,0,-6,-60,6,12,24,6,96,-30,18,0,6,9,3,-510,3,18,-33,0,9,-48,3,0,12,-27,-18,-30,-39,0,-57,-57,-63,-69,-84,-24,-3,9,-9,6,18,-51,9,0,6,6,12,9,36,-21,0,-3,-9,15,0,6,0,0,0,3,-3,-3,12,3,3,-27,6,0,0,-6,-18,-27,-18,3,0,9,6,12,21,0,0,6,-3,3,27,30,21,12,3,0,0,0,3,9,-3,-36,9,12,-9,15,"..",-24,-408
"2013M12",216,1863,474,426,63,168,114,228,606,48,60,48,30,579,219,72,0,96,105,18,1863,63,105,60,87,102,111,60,3,15,177,63,153,60,150,108,105,102,96,120,45,78,48,15,78,36,171,48,3,21,9,36,75,195,84,45,9,18,63,0,69,75,24,90,6,21,12,45,15,21,99,15,24,60,63,30,102,300,30,9,15,48,60,48,9,6,15,9,12,36,399,48,12,45,9,3,0,15,24,60,111,12,30,12,33,"..",483,5700,138,2379,378,243,39,153,84,186,552,24,24,36,12,375,180,36,0,54,75,9,2376,42,84,57,123,69,225,63,3,3,132,108,147,114,105,123,222,219,222,198,60,63,9,9,57,12,198,30,3,21,12,24,30,90,78,24,6,15,39,12,63,72,6,51,9,24,18,18,15,12,87,15,21,39,84,33,99,282,9,0,3,24,24,36,0,6,6,3,6,21,291,18,24,12,0,3,0,3,9,21,138,9,6,0,27,"..",366,5205,78,-513,96,180,21,18,30,45,51,24,33,12,18,204,39,36,3,42,27,9,-513,18,21,3,-36,33,-114,0,3,12,42,-42,6,-57,45,-15,-120,-117,-126,-75,-15,18,42,6,21,24,-27,15,3,0,-3,15,45,108,6,21,0,3,24,-9,6,6,21,36,-3,-6,-6,27,0,9,12,0,3,18,-24,-3,6,18,21,6,9,24,33,15,6,3,9,6,6,15,111,27,-9,33,9,0,0,12,18,36,-27,3,21,12,3,"..",120,498
"2014M01",75,1035,255,201,18,78,51,87,384,21,51,21,18,303,162,36,0,39,33,6,1038,48,78,33,42,54,63,36,0,12,102,39,90,45,96,33,78,42,39,39,30,33,21,6,33,15,87,24,6,15,3,42,42,96,33,21,6,6,21,3,42,27,3,42,3,6,12,18,6,12,33,3,9,42,54,21,54,189,12,3,3,21,51,24,0,6,9,3,6,30,195,21,9,30,3,3,0,6,18,27,105,6,9,0,21,"..",318,3114,114,1701,339,243,39,126,72,162,516,21,21,21,18,357,150,45,0,33,66,15,1701,42,87,63,81,66,147,42,0,6,108,57,108,69,81,105,129,108,165,144,39,48,27,9,30,21,156,42,0,21,12,21,24,111,72,30,3,9,39,18,63,36,12,57,3,9,9,39,6,15,69,9,18,24,90,36,102,246,12,0,6,21,21,18,6,3,12,3,6,21,255,21,15,30,3,0,0,9,21,27,93,6,9,3,33,"..",315,4257,-42,-663,-81,-42,-18,-45,-18,-75,-132,0,30,6,-3,-54,12,-9,0,6,-36,-9,-663,6,-9,-30,-39,-12,-84,-6,0,6,-6,-18,-18,-27,15,-72,-51,-63,-126,-105,-9,-15,-3,0,3,-3,-69,-18,6,-6,-6,21,18,-15,-39,-9,3,-3,-18,-12,-18,-6,-9,-15,0,-3,0,-21,-3,-6,-33,-6,-12,15,-30,-18,-45,-57,3,3,0,0,30,3,-6,3,-3,-3,0,12,-60,0,-3,3,0,3,0,-3,0,3,15,0,0,-3,-9,"..",0,-1143
"2014M02",102,975,246,186,27,66,69,84,288,24,27,15,12,300,123,21,0,33,60,12,978,42,42,39,60,27,75,27,0,12,102,42,66,24,48,54,72,69,69,57,27,21,18,9,21,9,108,30,0,12,6,30,27,84,48,24,0,3,27,3,27,30,3,51,0,15,9,9,6,3,39,0,18,24,21,15,51,162,9,0,6,24,27,18,0,6,6,0,6,27,210,24,12,15,3,0,0,3,18,24,69,6,6,3,9,"..",273,2841,114,1488,318,225,33,96,63,132,465,24,45,21,9,246,111,33,0,48,54,12,1488,30,69,63,75,45,108,45,0,6,117,57,93,54,87,63,126,126,105,126,63,30,18,12,60,12,123,30,0,24,12,27,21,99,69,21,6,12,36,6,33,54,3,42,6,15,9,15,18,15,51,6,21,27,39,30,78,264,21,0,6,21,45,18,6,6,0,3,3,9,189,21,6,18,0,0,0,3,6,24,75,0,9,3,24,"..",294,3714,-12,-507,-72,-39,-6,-30,6,-51,-177,0,-18,-3,6,54,12,-15,0,-15,3,0,-510,12,-30,-24,-15,-21,-30,-15,0,9,-15,-18,-24,-27,-42,-9,-57,-57,-39,-66,-36,-6,-3,-3,-33,0,-18,0,3,-12,-9,0,9,-15,-18,3,-6,-9,-6,0,-6,-24,0,9,-3,0,0,-6,-12,-9,-9,-6,-6,0,-18,-21,-27,-102,-12,0,3,0,-18,-3,-3,3,6,0,3,18,21,6,6,-3,0,0,0,0,9,3,-6,3,0,3,-15,"..",-21,-876
"2014M03",105,714,225,201,12,72,39,99,255,15,27,24,6,234,102,33,0,33,54,15,714,18,39,27,33,30,48,15,0,3,45,39,54,12,54,36,57,60,42,36,27,45,12,12,24,15,84,24,6,15,6,24,36,93,45,21,6,0,12,3,39,27,3,21,6,15,3,27,12,9,30,6,12,33,27,15,57,108,12,3,3,15,27,24,0,0,3,6,3,24,156,24,6,15,0,0,0,9,15,27,48,3,9,6,18,"..",240,2403,132,1584,303,240,54,105,66,135,453,27,36,18,12,318,138,39,0,45,72,15,1584,42,78,48,81,75,114,42,0,6,144,81,135,66,87,93,105,114,105,114,30,24,21,12,42,15,126,18,0,18,3,33,24,99,81,33,3,3,54,9,66,30,3,45,6,15,6,24,9,18,54,12,15,33,42,21,57,270,24,0,6,27,36,21,3,3,6,3,9,15,228,27,21,12,6,0,0,15,9,36,75,6,12,3,24,"..",327,3990,-27,-870,-75,-36,-42,-33,-24,-39,-198,-12,-12,3,-6,-90,-36,-6,0,-9,-18,0,-870,-24,-42,-24,-48,-45,-69,-27,0,-3,-99,-42,-78,-51,-33,-60,-45,-54,-63,-78,-6,18,-9,0,-21,0,-42,3,6,-6,3,-6,15,-6,-39,-9,3,-3,-42,-6,-24,-3,0,-24,0,-3,-3,3,3,-9,-21,-9,0,0,-18,-9,-3,-162,-9,3,-3,-9,-12,3,0,-3,-3,3,-6,9,-72,-3,-15,6,-3,0,0,-6,6,-6,-27,-3,-3,3,-6,"..",-90,-1590
"2014M04",93,801,195,168,21,60,45,90,201,27,15,24,6,237,93,30,0,42,42,12,801,30,42,42,39,39,57,18,0,12,69,27,54,42,51,45,57,42,39,45,21,24,15,6,39,6,78,15,0,18,3,12,30,66,45,12,6,6,24,0,30,24,3,39,3,3,9,15,6,12,27,12,9,12,30,24,27,90,12,3,3,27,15,24,0,6,3,0,3,12,180,18,6,15,3,0,0,6,6,24,45,9,12,3,15,"..",228,2331,99,1485,288,189,36,96,45,141,453,27,45,30,12,300,153,48,0,33,57,9,1485,30,63,51,69,60,75,36,0,9,138,84,117,48,129,90,126,111,81,96,33,42,15,12,30,18,117,30,3,9,3,45,27,87,48,18,9,6,39,3,42,42,6,33,6,9,6,39,12,24,42,6,12,24,36,18,84,264,9,3,9,27,42,30,0,6,3,0,3,21,222,18,15,18,0,3,0,12,6,33,87,15,18,6,27,"..",249,3699,-6,-687,-93,-24,-15,-33,-3,-54,-249,0,-30,-6,-3,-66,-63,-18,0,9,-15,3,-684,0,-21,-9,-30,-21,-15,-21,0,0,-66,-57,-60,-9,-78,-42,-69,-69,-39,-51,-12,-18,0,-6,6,-12,-36,-15,0,9,0,-33,3,-21,-6,-3,-6,0,-15,-3,-12,-18,-3,6,-3,-6,3,-21,-3,-12,-18,6,0,-12,-3,3,-57,-174,0,0,-6,0,-33,-6,0,0,-3,0,-3,-9,-42,3,-12,-3,0,3,0,-6,0,-6,-42,-9,-6,-3,-12,"..",-24,-1371
"2014M05",96,702,204,189,21,51,60,93,177,21,18,18,6,246,72,27,3,39,45,15,702,30,30,21,27,36,54,12,0,6,63,33,51,27,42,33,57,36,48,54,18,27,9,9,42,9,72,21,6,15,3,9,33,78,51,18,6,6,18,3,24,12,6,39,9,12,6,18,6,15,30,0,15,12,27,15,33,84,3,0,3,21,15,18,3,0,3,3,9,21,156,18,18,18,0,3,0,9,6,18,45,3,6,6,15,"..",210,2205,120,1527,315,186,36,114,60,147,531,30,30,27,12,342,168,39,0,42,69,12,1527,36,75,54,60,54,117,48,0,12,147,66,96,75,75,87,126,123,102,96,36,39,18,18,48,18,129,18,6,21,12,27,18,102,30,27,9,3,36,9,66,39,3,48,6,6,3,21,18,12,57,12,24,18,66,30,111,279,15,6,9,27,30,27,3,0,6,3,12,21,246,30,6,18,0,3,0,12,15,39,102,3,6,6,27,"..",327,4014,-24,-825,-111,3,-18,-66,-3,-51,-351,-9,-15,-9,-6,-96,-99,-12,3,-3,-21,3,-825,-6,-45,-33,-33,-21,-63,-33,0,-9,-84,-33,-45,-51,-33,-54,-69,-87,-57,-42,-18,-12,-6,-9,-9,-6,-54,3,0,-3,-9,-18,15,-24,21,-9,-3,3,-15,-3,-39,-27,3,-12,0,6,3,-3,-12,3,-27,-9,-6,-3,-36,-15,-78,-195,-12,-3,-6,-6,-15,-9,0,0,-3,-3,0,-3,-90,-15,9,3,-3,0,3,-3,-12,-21,-57,0,0,-3,-12,"..",-117,-1809
"2014M06",96,801,219,132,15,78,54,99,210,30,24,12,9,222,93,36,0,30,60,6,801,42,54,39,45,33,51,18,0,6,69,30,69,15,60,45,51,42,33,66,18,21,6,9,36,9,87,21,3,18,3,27,18,63,36,15,0,3,18,3,30,39,6,42,3,9,3,18,12,12,36,6,15,27,30,12,27,96,12,0,6,30,24,12,3,0,6,3,3,15,150,24,6,18,3,3,0,6,6,21,60,0,12,3,24,"..",246,2382,78,1479,273,186,36,96,66,126,468,33,33,27,18,315,159,39,0,39,39,3,1479,33,51,63,84,42,90,51,0,6,129,78,126,60,84,96,102,93,123,96,36,33,9,3,33,21,135,30,3,12,6,21,24,87,42,18,3,9,36,3,45,42,6,48,3,18,6,30,3,12,51,9,15,21,48,30,93,261,6,3,6,30,33,24,0,3,6,6,9,18,222,24,24,18,3,3,0,6,12,42,90,9,15,3,21,"..",279,3708,15,-678,-57,-54,-18,-18,-12,-24,-258,-3,-9,-12,-9,-93,-66,0,0,-6,21,0,-678,6,3,-24,-39,-12,-42,-30,0,0,-57,-48,-54,-45,-27,-51,-54,-51,-90,-27,-21,-12,0,3,3,-9,-48,-12,0,6,-3,6,-6,-24,-6,-6,-3,-3,-21,0,-15,-3,-3,-3,3,-6,0,-15,6,0,-15,0,0,6,-15,-18,-66,-165,6,-3,-3,-3,-12,-15,3,-3,-3,-3,-6,-3,-69,0,-15,3,0,0,0,0,-6,-21,-27,-9,-3,0,6,"..",-33,-1326
"2014M07",132,966,279,213,27,78,57,129,258,39,36,24,12,273,87,36,0,57,69,9,966,30,60,33,48,63,57,15,3,6,75,39,90,27,87,39,78,42,60,39,39,30,15,6,33,15,117,27,6,12,9,42,30,96,48,24,6,9,30,6,33,33,3,42,3,12,0,15,9,15,60,9,18,27,30,9,51,123,9,0,3,39,36,27,0,0,6,3,6,30,162,30,21,15,6,3,0,6,6,27,48,0,21,3,12,"..",291,2934,90,1482,240,216,45,96,87,108,444,21,30,15,18,336,129,36,0,36,54,6,1482,33,66,48,87,39,78,42,0,9,120,99,99,69,90,99,105,93,108,102,57,42,21,6,30,12,114,15,6,12,15,9,21,96,66,27,3,9,45,3,48,39,6,63,3,24,3,21,6,9,51,6,18,24,42,21,75,264,15,6,3,21,30,18,6,6,6,3,6,15,255,21,12,12,9,6,0,9,6,27,84,3,6,0,30,"..",306,3702,42,-513,39,-6,-15,-18,-33,21,-189,15,6,9,-3,-66,-45,3,0,21,18,3,-516,-6,-3,-15,-36,24,-18,-27,3,-3,-42,-60,-6,-42,-3,-60,-27,-51,-45,-63,-15,-15,-3,-3,0,3,6,12,0,-6,-6,33,12,0,-21,-3,3,3,-12,6,-18,-6,0,-18,-3,-12,0,-3,3,6,9,6,3,3,-9,-9,-24,-138,-6,-3,0,18,6,6,-3,-3,0,0,3,12,-93,9,6,6,-3,-3,0,-6,0,-3,-36,-3,15,3,-18,"..",-15,-768
"2014M08",87,999,231,219,42,111,57,114,303,21,36,21,12,318,120,39,0,27,51,9,999,27,72,42,42,60,60,36,0,6,84,48,78,33,63,54,66,51,48,60,27,45,18,9,36,27,84,15,3,9,3,27,27,111,51,15,9,3,42,9,51,36,12,51,0,6,6,24,3,15,42,9,18,18,30,9,57,168,15,0,3,21,36,21,9,6,3,6,6,24,222,18,9,21,0,6,0,12,9,30,69,3,12,9,24,"..",303,3030,81,1449,237,213,45,114,75,132,501,33,30,12,18,264,135,27,0,30,42,12,1449,33,57,51,75,48,108,33,0,3,129,78,93,69,69,90,120,96,108,123,42,27,15,9,30,12,93,30,3,12,12,24,33,69,75,27,6,3,45,0,51,48,12,54,6,15,12,30,9,24,45,3,15,30,63,24,96,273,6,9,3,36,33,15,0,6,6,6,3,18,192,30,9,12,3,3,0,3,9,21,99,3,3,0,18,"..",294,3663,3,-450,-6,6,-3,-3,-18,-18,-198,-15,6,6,-3,51,-12,15,0,0,6,-3,-453,-3,12,-9,-30,15,-51,3,-3,3,-45,-27,-15,-36,-6,-36,-54,-45,-63,-63,-15,18,3,0,3,12,-6,-15,3,-6,-6,3,-6,45,-21,-12,3,0,0,9,3,-12,0,-3,-6,-12,-6,-3,-6,-9,-3,3,3,-9,-30,-15,-39,-105,6,-6,0,-15,6,6,6,0,-3,0,3,6,27,-9,3,9,0,3,0,6,3,6,-30,0,6,6,3,"..",6,-633
"2014M09",108,1083,273,252,30,102,66,129,363,33,45,24,18,375,126,48,0,36,66,9,1086,33,63,39,57,30,54,27,0,0,102,42,99,54,105,36,90,51,69,63,27,45,27,9,57,9,78,36,6,18,6,30,51,120,42,24,3,12,30,3,51,39,9,48,9,6,6,48,6,9,45,6,12,36,36,27,57,189,12,3,3,33,45,27,0,9,3,3,6,24,270,30,6,27,3,3,3,9,9,42,54,9,12,9,27,"..",297,3375,96,1374,246,186,33,90,51,93,399,15,24,24,18,276,129,24,0,39,48,9,1374,27,57,39,90,45,108,21,6,0,90,57,105,63,78,78,120,99,108,108,39,36,15,6,45,12,114,21,0,9,9,15,36,84,54,12,3,3,33,3,45,42,3,36,6,12,3,21,6,9,39,6,9,24,39,21,87,207,12,3,6,15,27,24,0,3,6,9,6,15,204,15,18,15,3,0,0,6,18,30,75,3,6,3,12,"..",261,3339,12,-288,27,66,-3,12,12,36,-36,21,18,3,-3,102,-6,24,0,-3,15,0,-288,6,9,0,-33,-12,-54,6,-3,0,9,-15,-9,-9,27,-39,-30,-51,-39,-42,-9,9,9,3,12,-3,-39,15,6,9,0,15,18,36,-12,12,-3,9,-3,3,6,-3,9,15,6,-6,3,27,0,0,6,0,3,15,-3,6,-30,-18,-3,0,-3,18,21,0,0,6,-3,-6,0,9,69,18,-9,12,0,3,3,6,-9,12,-21,6,6,3,12,"..",36,36
"2014M10",159,1077,261,243,39,126,57,111,345,36,39,27,6,357,132,45,0,78,60,18,1077,45,72,33,63,57,63,30,0,9,84,45,75,33,96,60,72,63,54,60,15,45,24,21,45,12,75,36,3,12,6,24,33,102,57,45,3,6,39,3,63,51,9,48,3,9,6,18,9,12,45,9,18,27,36,18,54,183,15,6,3,33,39,24,3,3,3,0,6,27,240,27,21,24,3,12,0,6,15,54,51,6,15,6,27,"..",327,3387,78,1266,195,129,18,84,51,105,405,18,21,21,9,249,129,21,0,24,42,12,1263,18,69,45,87,42,78,27,0,6,78,66,81,63,84,66,108,72,87,117,30,36,9,12,27,15,87,12,0,15,0,21,15,57,33,15,6,3,18,6,39,33,6,39,0,9,9,27,0,12,30,9,15,18,51,36,96,189,12,3,0,15,21,18,0,3,0,3,3,18,180,18,6,18,0,3,0,9,12,33,72,6,9,3,6,"..",252,3045,84,-189,63,114,18,45,6,9,-60,21,18,6,-3,108,6,27,0,54,21,6,-186,24,3,-15,-21,15,-18,3,0,3,6,-18,-6,-30,15,-6,-33,-9,-33,-57,-18,9,15,6,18,0,-12,24,3,0,6,3,18,45,24,27,-6,6,18,-3,21,21,3,9,0,-3,-6,-12,6,0,15,0,3,9,-18,-15,-39,-6,3,6,0,21,21,6,3,-3,0,-3,3,9,57,6,15,6,3,9,0,0,6,18,-18,0,3,0,18,"..",75,342
"2014M11",174,1131,312,240,36,99,57,129,318,30,33,24,30,366,126,39,0,63,93,15,1131,51,75,33,60,66,63,27,3,12,114,42,90,27,66,78,72,60,51,57,42,48,33,15,54,9,102,30,3,24,15,27,36,108,45,36,9,3,36,3,48,42,9,39,0,12,3,33,9,9,48,15,9,33,27,15,51,171,6,6,6,30,33,21,3,6,12,15,3,27,261,27,24,21,0,3,0,9,12,45,57,9,15,0,24,"..",333,3480,87,1431,237,147,30,84,42,108,381,9,36,9,6,282,132,24,0,36,42,9,1431,39,54,45,75,39,102,27,0,9,111,66,108,72,84,87,93,108,111,114,42,42,9,9,21,9,126,18,3,9,6,30,27,48,54,15,3,3,30,12,33,36,6,33,3,6,9,15,0,3,51,0,24,21,39,18,72,210,12,3,3,9,36,9,3,3,3,0,3,12,225,15,6,15,0,0,0,9,12,30,81,3,6,0,21,"..",237,3291,87,-300,72,93,6,12,12,24,-66,24,0,12,24,84,-6,15,3,30,51,6,-297,9,24,-15,-12,24,-36,-3,3,6,0,-27,-18,-39,-18,-12,-21,-51,-60,-54,-3,3,24,6,30,0,-24,12,0,15,9,-3,9,60,-6,24,6,3,6,-9,15,6,3,6,-3,6,-6,18,9,6,-3,9,-15,12,-12,-6,-21,-36,-6,3,0,24,0,12,3,3,9,12,0,12,36,12,18,6,3,3,0,-3,0,12,-24,6,12,3,0,"..",96,189
"2014M12",267,1812,510,429,75,216,135,201,672,51,90,42,30,648,243,93,0,111,138,18,1812,75,111,66,66,78,138,39,3,24,147,75,135,69,159,75,135,108,84,99,60,72,27,12,69,39,195,60,3,30,15,66,57,222,72,51,18,3,78,15,99,87,15,108,6,24,9,30,9,21,78,18,33,54,69,51,111,342,15,12,15,51,93,42,6,15,6,9,9,51,459,45,30,36,6,3,0,24,36,66,114,9,36,12,45,"..",507,6030,123,2019,312,186,33,129,54,189,588,18,33,18,15,387,141,39,0,51,66,6,2019,27,78,48,105,69,141,54,0,6,138,117,114,87,108,120,159,186,165,186,69,42,15,3,39,12,159,33,9,18,6,15,24,60,57,33,9,0,33,6,75,45,6,45,3,9,12,27,21,21,81,6,18,39,96,33,117,270,21,6,6,18,36,18,0,3,3,6,9,21,273,36,27,15,0,3,0,15,6,27,90,3,12,6,21,"..",351,4638,144,-207,198,240,45,87,81,15,84,33,57,24,18,261,105,54,0,60,75,9,-207,48,33,21,-39,6,-3,-15,0,18,9,-39,21,-18,51,-45,-27,-75,-87,-87,-9,30,12,6,27,27,33,30,-3,9,6,51,36,162,12,21,6,3,42,9,21,42,12,63,3,12,-3,3,-12,-3,-3,12,15,15,-24,18,-6,72,-6,6,9,33,57,24,6,12,3,3,0,30,183,12,3,24,6,0,0,9,30,36,24,6,21,6,27,"..",156,1392
